collectId,collectName,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source,seq
18064,现代张路刻“公社新村”“父女俩”版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,40   47,2,征集购买,1949
19600,现代白釉粉彩人物纹盘,中华人民共和国(1949年10月1日成立),瓷器,三级,瓷,高28.3 腹径25.3 口径10.9 底径16,1,征集购买,1949
23440,现代傅抱石“韶峰耸翠”轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.5横45,1,征集购买,1949
14481,现代黄宾虹途中所见山水轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵105.2 横39.2,1,征集购买,1949
14737,现代傅抱石春泛图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵53.2 横62.2,1,征集购买,1949
14993,现代张大壮牡丹图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵163 横60.5,1,征集购买,1949
18065,现代陈雨田刻补网版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,18.5  26.6,1,征集购买,1949
19601,现代白瓷粉彩花鸟瓶,中华人民共和国(1949年10月1日成立),瓷器,三级,瓷,高29.1 腹径13.8 口径5.4 底径8.7,1,征集购买,1949
23441,现代黄胄万方乐奏有于阗立轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵133.5横69,1,接受捐赠,1949
14738,现代吴光宇红衣女子图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵135.5 横69.5,1,征集购买,1949
16018,现代齐白石印存,中华人民共和国(1949年10月1日成立),古籍图书,三级,纸,长23 宽10.6,1,征集购买,1949
18066,现代杨纳维刻省港大罢工版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,18.5  65.3,1,征集购买,1949
19602,现代白瓷粉彩山水瓶,中华人民共和国(1949年10月1日成立),瓷器,三级,瓷,高30.1 腹径11.5 口径8.1 底径6.8,1,征集购买,1949
23442,现代白雪石苍山如海残阳如血轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵105.5横68.2,1,征集购买,1949
14739,现代王铸九石榴喜鹊图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵112.8 横47.4,1,征集购买,1949
14995,现代郑慕康捞水浮莲图轴,中华人民共和国(1949年10月1日成立),书法、绘画,二级,纸,高70.4 宽35.6,1,征集购买,1949
16019,现代吴湖帆墨竹图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.8横35.8,1,征集购买,1949
18067,现代阿涛刻天河飞渡版画立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,64.8  32.8,1,征集购买,1949
19603,现代蓝底结晶斑纹荸荠瓶,中华人民共和国(1949年10月1日成立),瓷器,二级,瓷,高8.4  口径47.8 底径16,1,征集购买,1949
23443,现代王个簃不似春光胜似春光轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵137.5横67.8,1,征集购买,1949
14740,现代谢稚柳峨眉积雪图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,丝,纵85.6 横65.1,1,征集购买,1949
14996,现代唐云翠壁丹枫图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵108.4 横59.7,1,征集购买,1949
16020,现代马公愚设色菊花图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵69横34.7,1,征集购买,1949
18068,现代陈晓南刻农民运动讲习所版画立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,29.6  27.6,1,征集购买,1949
19604,现代贝雕保卫西沙大掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,高83 宽164,1,征集购买,1949
23444,现代钱松岩遍地英雄下夕烟轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.4横39.8,1,征集购买,1949
14741,现代俞致贞荷花鹭鸶图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,丝,纵84.8 横47.7,1,征集购买,1949
14997,现代应野平泰山云步桥图横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵46 横92.3,1,征集购买,1949
16021,现代汪达时设色竹石图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68横37.7,1,征集购买,1949
18069,现代蔡迪友刻田间英秀版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,26.7  29.5,1,征集购买,1949
19605,"现代雕贝""认真读书""大挂幅",中华人民共和国(1949年10月1日成立),雕塑、造像,二级,骨角牙,高83，宽164,1,征集购买,1949
23445,现代李苦禅荷花轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵149.6横82,1,征集购买,1949
14742,现代周元亮武当山色图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵71.7 横78.2,1,征集购买,1949
14998,现代陆小曼黄山大礼堂图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵69.5 横45.6,1,征集购买,1949
16022,现代张大壮桃柳水鸭图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵67.5横33.3,1,征集购买,1949
18070,现代吴哲辉刻“山中新客”“完达山之晨”版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,27   46,2,征集购买,1949
21398,现代田世光设色花鸟图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵81横70,1,征集购买,1949
22678,现代刘海粟草书归去来辞轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵131.3，横64.1,1,征集购买,1949
23446,现代郭味蕖红旗漫卷西风轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵98横77.2,1,征集购买,1949
14743,现代叶浅予印度女舞图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.2 横45.1,1,征集购买,1949
14999,现代吴青霞双鱼图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵96.7 横53.4,1,征集购买,1949
15511,现代刘旦宅芭蕉猫戏图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵95.3 横33.7,1,征集购买,1949
16023,现代许士骐设色松鹤图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵69.5横34.7,1,征集购买,1949
18071,现代杜鸿年刻春的喧闹版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,36.2  60.6,1,征集购买,1949
21399,现代李可染行书五言诗轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵88.5横43,1,征集购买,1949
23447,现代吴镜汀万山红遍层林尽染轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵136.5横68.5,1,征集购买,1949
14488,现代黄宾虹山水轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵110 横39.6,1,征集购买,1949
14744,现代郭传璋秋景图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵133.4 横66.2,1,征集购买,1949
15000,现代来楚生瓶花图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵69.3 横34.5,1,征集购买,1949
15512,现代王青芳萱花游图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵65.5 横30,1,征集购买,1949
16024,现代俞剑华设色山水图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵69横34.3,1,征集购买,1949
18072,现代丁锐刻待发版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,21  44,1,征集购买,1949
19608,现代贝彫柳蝉掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心高29.4 宽18.5,2,拨交,1949
21400,现代朱乃正行书轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵135横67,1,征集购买,1949
23448,现代唐云斑竹一枝千滴泪轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵120.5横58,1,征集购买,1949
4505,现代马晋三骏图轴,中华人民共和国(1949年10月1日成立),书法、绘画,二级,丝,纵64.4 横38.7,1,旧藏,1949
14489,现代秦裕浅设色山水立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,高99.5宽33.8,1,征集购买,1949
14745,现代邵宇大青树下图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵134.7 横67.3,1,征集购买,1949
15001,现代汤义方勤俭持家图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵81 横45.8,1,征集购买,1949
16025,现代刘岘木刻鲁迅像立幅,中华人民共和国(1949年10月1日成立),书法、绘画,二级,纸,65.3  45.5,1,征集购买,1949
18073,现代曾庆钊刻珠江的黎明版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,32.3  59,1,征集购买,1949
19609,现代贝彫双蟹芦花掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心高29.5 宽18.5,2,拨交,1949
21401,现代郭怡琮竹石水仙轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵88.5横48,1,征集购买,1949
23449,现代吴作人牧骆图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵136横69,1,征集购买,1949
14746,现代李苦禅玉簪图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.3 横34.3,1,征集购买,1949
15002,现代董天野文成公主入藏图横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵81.2 横120.4,1,征集购买,1949
15514,现代黄胄群驴图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵77.5 横49.6,1,征集购买,1949
18074,现代杨可扬刻春晓版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,29.5  43.5,1,征集购买,1949
19610,现代贝彫双蝉垂柳掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心高29.5 宽18.5,1,拨交,1949
21402,现代王镛设色蜀江秋暮图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵67.5横58,1,征集购买,1949
14747,现代陈半丁芙蓉桂花图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵75.6 横51.4,1,征集购买,1949
15003,现代邵黄山清凉山图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵98.6 横58.6,1,征集购买,1949
18075,现代顾炳鑫刻学习革命传统版画立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,40.4  28.3,1,征集购买,1949
19611,现代贝彫游鱼掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心30x20.2,1,拨交,1949
21403,现代陶一清设色山水轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵101横58.5,1,征集购买,1949
23451,现代晏少翔仕女扇面,中华人民共和国(1949年10月1日成立),书法、绘画,三级,其他有机质,纵18.9横53.5,1,征集购买,1949
14748,现代吴镜汀高山流泉图轴,中华人民共和国(1949年10月1日成立),书法、绘画,二级,纸,纵130.5 横47.3,1,征集购买,1949
15004,现代孙祖勃六和塔图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵89 横51.2,1,征集购买,1949
15516,现代程十发傣女驱羊图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵94.3 横44.3,1,征集购买,1949
18076,现代丁绍深刻山塘水库灌良田版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,32.8  41,1,征集购买,1949
19612,现代贝彫瓜蝈掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心30x20.2,1,拨交,1949
19868,现代华国锋题字横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵23.6  横54.7,1,接受捐赠,1949
21404,现代赵宁安浅设色雪枝停雀图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵87横52.7,1,征集购买,1949
22684,现代柳田泰云行书游方之外横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵22.1，横136.1,1,接受捐赠,1949
23452,现代钟质夫花鸟扇面,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵18.2横51.5,1,征集购买,1949
7581,现代董必武集杜诗联,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵129.7 横29.5,2,旧藏,1949
14749,现代关松房山林勘探图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵130.5 横47.3,1,征集购买,1949
15005,现代郁文华比干劲图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵76.8 横44.7,1,征集购买,1949
15517,现代程十发人物图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.1横51.8,1,征集购买,1949
18077,现代王琦刻森林之夜版画立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,32.8  41,1,征集购买,1949
19613,现代贝彫童子竹笛牧放掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心高20.5 宽30,1,拨交,1949
21405,现代金鸿钧设色花鸟轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵97.8横51.3,1,征集购买,1949
23453,现代丰子恺思家步月图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.3横45.5,1,征集购买,1949
13726,现代陈林斋摹赵构书马和之画唐风卷,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵28 横813.9,1,采集,1949
14750,现代溥毅斋牡丹立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,高42.2 宽50,1,征集购买,1949
15006,现代俞子才莫里纪游图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵88.7 横47.8,1,征集购买,1949
15518,现代黄胄设色人物图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵87.8横52.1,1,征集购买,1949
18078,现代莫丹刻土地的主人版画横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,31.4  45.5,1,征集购买,1949
19614,现代贝彫花鸟掛幅,中华人民共和国(1949年10月1日成立),牙骨角器,二级,骨角牙,画心高18.5 宽29.5,1,拨交,1949
21406,现代郭味蕖设色竹石花卉轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵103.7横43.2,1,征集购买,1949
22686,现代朱学范信函页,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,,4,接受捐赠,1949
23454,现代林散之行书七言轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵94.5横35,1,征集购买,1949
14751,现代溥毅斋蔷薇蝴蝶立幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,高40.3 宽50,1,征集购买,1949
15007,现代朱梅村桐君山下运输忙图横幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵68.3 横139.9,1,征集购买,1949
15519,现代郑昶高流水图轴,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,纵101.4横33.3,1,征集购买,1949
18079,现代温泉源刻红领巾版画方幅,中华人民共和国(1949年10月1日成立),书法、绘画,三级,纸,17.4   17.4,1,征集购买,1949
