collectId,collectName,time,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source
17543,清范承勳行书七言诗轴,清,清,书法、绘画,三级,丝,纵148横49.8,1,征集购买
18311,清德化窑划花瓷盆,清,清,瓷器,三级,瓷,高9.4 口径31.2  底径17.5,1,征集购买
19079,清乾隆釉里红青花八仙过海纹大瓷碗,清,清,瓷器,二级,瓷,高8.1 口径21.7 底径9.45,1,征集购买
20615,清张鏐设色山水册,清,清,书法、绘画,三级,纸,纵29.2横45.5,12,采集
20871,清罗牧山水立轴,清,清,书法、绘画,三级,纸,纵150.5横86.7,1,征集购买
21127,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高8.25 长径6.7  短径4.9,1,征集购买
21639,清翁方纲行书天言对联,清,清,书法、绘画,三级,纸,纵127横26,2,征集购买
22151,清朗如设色山水页,清,清,书法、绘画,三级,纸,纵22.5横32,9,征集购买
22407,清赵次闲刻“隺守斋”石印,清,清,玺印符牌,二级,石,高4.75 宽3.05 厚1.65,1,征集购买
25479,清双鱼纹铜镜,清,清,铜器,三级,铜,直径8.8 厚0.3,1,拣选
25991,清章嘉若必多吉铜像,清,清,雕塑、造像,三级,铜,通高：15    座高：3,1,拣选
1416,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽1.7 高4.7,1,旧藏
3208,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.75，好径0.65,1,旧藏
3976,清乾隆款珊瑚红描金地开光山水碗,清,清,瓷器,三级,瓷,高8.3  口径19.1  底径8.9,1,拨交
5512,清蟠螭钮苍玉印,清,清,玺印符牌,二级,宝玉石,长2.1 宽2.12 通钮高2.03,1,拨交
5768,清龟钮大田石印,清,清,玺印符牌,二级,宝玉石,长3.2 宽3.15 通钮高7.2,2,拨交
6280,清青玉扳指,清,清,玉石器、宝石,二级,宝玉石,"高2.4,好径2.1",1,拨交
6792,清细刻蔷薇花象牙圆盒,清,清,牙骨角器,二级,骨角牙,"径8.7,高3.9",1,拨交
7560,清王士祯自书诗轴,清,清,书法、绘画,二级,纸,纵100 横51,1,旧藏
11912,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径0.193    好径0.7    厚0.19,2,旧藏
14472,清陆廉夫浦口奇峰轴,清,清,书法、绘画,二级,纸,纵135.6 横32.5,1,征集购买
17544,清戴明说水墨淇澳图轴,清,清,书法、绘画,二级,丝,纵187横52,1,征集购买
18312,清洒蓝釉云龙纹瓷笔筒,清,清,瓷器,三级,瓷,高13.6 口径12.5  底径12.5,1,征集购买
19080,清嘉庆青花人物纹瓷盘,清,清,瓷器,二级,瓷,高4 口径18 底径11.42,1,征集购买
20872,清戴礼花卉轴,清,清,书法、绘画,三级,纸,纵202横108,1,征集购买
21128,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高8.31 长径5.8  短径4.2,1,征集购买
21384,清王图炳等人墨迹册,清,清,书法、绘画,三级,纸,nan,8,征集购买
21640,清李佐贤行书七言对联,清,清,书法、绘画,三级,纸,纵114.6横26.5,2,征集购买
22152,清改琦墨竹页,清,清,书法、绘画,三级,竹,纵29.9横38.9,13,征集购买
22408,清赵次闲刻“怡道堂”石印,清,清,玺印符牌,二级,石,高2.95 宽2.25 厚1.95,1,征集购买
24456,清无量寿佛像,清,清,雕塑、造像,三级,铜,通高18 座3.5,1,拣选
25992,清尊胜佛母铜像,清,清,雕塑、造像,三级,铜,通高：19.5   座高：3.2,1,拣选
1417,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽2 高4.7,1,旧藏
3209,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.52，好径0.59,1,旧藏
3721,清钱支子铜钱,清,清,钱币,三级,铜,长63.9 宽7.23 厚0.7,1,旧藏
4489,清人物像轴,清,清,书法、绘画,三级,纸,纵78.5 横34.7,1,旧藏
5513,清狮钮甘黄寿山石印,清,清,玺印符牌,二级,宝玉石,长2.38 宽1.95 通钮高2.45,1,拨交
6025,清浮雕双螭白玉璧,清,清,玉石器、宝石,二级,宝玉石,长3.5 宽2.75 厚0.9,1,拨交
6281,清玉扳指,清,清,玉石器、宝石,二级,宝玉石,"高3.3,好径2.2",1,拨交
6793,清雕童子象牙坠,清,清,牙骨角器,三级,骨角牙,"高5,宽2.2,厚1.3",4,拨交
11913,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.15    好径0.7    厚0.12,2,旧藏
17545,清人画上官氏行氏图轴,清,清,书法、绘画,三级,丝,心纵175横57.5诗堂纵39.8横57.5,1,征集购买
18313,清青花釉里红醉翁亭记瓷大笔筒,清,清,瓷器,三级,瓷,高18 口径20.5  底径20.5,1,征集购买
20873,清崇善罗汉降龙伏虎图轴,清,清,书法、绘画,二级,纸,纵165.5横88,1,征集购买
21129,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高9.7 长径6.8  短径3.7,1,征集购买
21385,清胡节吴中烟景册,清,清,书法、绘画,三级,纸,纵26.5横23.1(每开),12,征集购买
21641,清张深行书八言对联,清,清,书法、绘画,三级,纸,纵135.3横26.1,2,征集购买
22153,清吴衡设色钓鱼图页,清,清,书法、绘画,三级,纸,纵22.2横33.8,15,征集购买
22409,清赵次闲刻“草庵居士”石印,清,清,玺印符牌,二级,石,通高3.43 宽2.25 厚1.25,1,征集购买
24457,清无量寿佛铜像,清,清,雕塑、造像,三级,铜,通高17.1 座3.2,1,拣选
25993,清鎏金尊胜佛母像,清,清,雕塑、造像,三级,铜,通高：12.5   座高：2.8,1,拣选
1418,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽1.7 高4.7,1,旧藏
3210,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.28，好径0.59,1,旧藏
4234,清椰壳雕龙凤纹漆盘,清,清,漆器,三级,"其他植物质,其他有机质","口径29.8,高4.5",1,旧藏
5514,清羊钮黄寿山石印,清,清,玺印符牌,二级,宝玉石,长1.54 宽1.5 通钮高2.57,1,拨交
6794,清木雕游鱼莲蓬,清,清,竹木雕,二级,木,"高5.6,宽4.9,厚2.1",1,拨交
7562,清陈邦彦行书轴,清,清,书法、绘画,三级,纸,纵93.3 横45.5,1,旧藏
8330,清道光青花云龙纹瓷印泥盒,清,清,瓷器,三级,瓷,通高2.8 口径6.2 底径5.2,1,旧藏
11914,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.4    好径0.7    厚0.15,2,旧藏
15242,清高凤翰草书诗卷,清,清,书法、绘画,三级,纸,纵26.1 20.5  横252 58.2,1,征集购买
17546,清陈舒水墨春山图轴,清,清,书法、绘画,二级,纸,纵214横56,1,征集购买
18314,清粉彩人物草虫纹洗脸盆,清,清,瓷器,三级,瓷,高11.7 口径37.4  底径18.2,1,征集购买
19082,清乾隆霁红釉高足碗,清,清,瓷器,二级,瓷,高11.4 口径15 底径4.97,1,征集购买
20874,清罗聘钟馗轴,清,清,书法、绘画,二级,纸,纵165.6横95.2,1,征集购买
21130,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高8.25 长径5.8  短径3.8,1,征集购买
21386,清杂画五段图卷,清,清,书法、绘画,三级,纸,nan,1,征集购买
21642,清梁巘行书七言对联,清,清,书法、绘画,三级,纸,纵125.3横27.1,2,征集购买
22154,清李瑞清设色春日晓起图页,清,清,书法、绘画,三级,纸,纵24.1横23.8,12,征集购买
22410,清赵次闲刻“叔荃书翰”石印,清,清,玺印符牌,二级,石,通高7.35 宽2.6 厚2.6,1,征集购买
24458,明阿弥陀佛像,清,清,雕塑、造像,三级,铜,残高16,1,拣选
25994,清护法神铜像,清,清,雕塑、造像,三级,铜,通高：10    座高：2.3,1,拣选
1419,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽0.9 高4.7,2,旧藏
1675,清残掐丝珐琅牡丹花纹扁瓶,清,清,珐琅器,三级,铜,"口径7.9,高37.8",1,旧藏
3211,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.57，好径0.53,1,旧藏
5515,清狮钮黄寿山石印,清,清,玺印符牌,二级,宝玉石,长1.48 宽1.47 通钮高3.47,1,拨交
6027,清浮雕蟠螭白玉环,清,清,玉石器、宝石,二级,宝玉石,肉径4.5 好径1.8 厚0.8,1,拨交
6283,清白玉扳指,清,清,玉石器、宝石,二级,宝玉石,"高2.65,好径2.04",1,拨交
6795,清木雕童子,清,清,竹木雕,三级,木,"高5.6,宽3.2,厚2.4",1,拨交
8331,清康熙五彩缠枝菊花纹瓷兽耳炉,清,清,瓷器,二级,瓷,高8.9 口径13.3底径9.3腹径12.8,1,旧藏
11915,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.11    好径0.66    厚0.12,1,旧藏
19083,清乾隆款青花双凤纹高足碗,清,清,瓷器,二级,瓷,高10.4 口径15.4 底径4.09,1,征集购买
20875,清章太炎行书对联,清,清,书法、绘画,三级,纸,纵148横35.6,2,征集购买
21131,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高9.4 长径6.6  短径4.6,1,征集购买
21387,清周作镕棐几春融图轴,清,清,书法、绘画,三级,纸,纵101.1横39.9,1,征集购买
21643,清黎蕳隶书七言对联,清,清,书法、绘画,三级,纸,纵176.6横30.9,2,征集购买
22155,清张鹏羽中浅设色山水页,清,清,书法、绘画,三级,纸,纵24横29,8,征集购买
22411,清赵次闲刻“亲见吕仙闻吹玉笛”石印,清,清,玺印符牌,二级,石,高6.09 宽2.10 厚2.10,1,征集购买
24203,清铜佛坐像,清,清,雕塑、造像,三级,铜,通高13.8  座高4,1,拣选
25995,清广目天王铜像,清,清,雕塑、造像,三级,铜,通高：17.5   座高：5.2,1,拣选
1420,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽0.9 长2.3 高4.7,1,旧藏
1676,清掐丝珐琅博古纹高足碗,清,清,珐琅器,二级,铜,"口径14.9,高14.9",2,旧藏
3212,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.4，好径0.54,1,旧藏
3980,清同治款粉彩福寿碗,清,清,瓷器,三级,瓷,高4.6 口径9.6 底径4.2(其余大略相同),8,拨交
4236,明末清初填漆花鸟花式黑漆盘,清,清,漆器,二级,其他有机质,"口径31.9,高3.6",1,旧藏
4492,清陈鸿寿行书七言诗轴,清,清,书法、绘画,二级,纸,纵128 横28.4,1,旧藏
5516,清狮钮暇背青寿山石印,清,清,玺印符牌,二级,宝玉石,长1.64 宽1.62 通钮高2.5,1,拨交
5772,清青田石印,清,清,玺印符牌,二级,宝玉石,长2.55 宽1.35 高6.5,1,拨交
6284,清白玉琮,清,清,玉石器、宝石,二级,宝玉石,"高2.5,好径3.1",1,拨交
6796,清木雕龟蛙莲蓬,清,清,竹木雕,二级,木,"长3.6,宽3.5,厚3.2",1,拨交
7564,清汤贻干山水图轴,清,清,书法、绘画,三级,纸,纵119 横42.2,1,旧藏
8332,清乾隆珊瑚红地粉彩童戏纹瓷碗,清,清,瓷器,三级,瓷,高8.7   口径19.1  底径6.8,2,旧藏
11916,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.4    好径0.8    厚0.18,1,旧藏
16012,清嵌宝石梅花天竹纹紫檀盒,清,清,竹木雕,三级,"木,宝玉石",全高7.5 口径长12.8 宽10 底径长13.5 宽10.5,1,征集购买
17548,清人仿明人设色钟馗图轴,清,清,书法、绘画,三级,丝,纵174.5横111.3,1,征集购买
18316,清青花罗汉像带盖瓷钵,清,清,瓷器,三级,瓷,高13.1 腹径18.8  底径5,1,征集购买
20876,清翁同龢行书对联,清,清,书法、绘画,三级,纸,纵106.4横41,2,征集购买
21132,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高7.8 长径5.6  短径3.4,1,征集购买
21388,清人仿祝允明草书诗轴,清,清,书法、绘画,三级,纸,纵129.5横49.5,1,征集购买
21644,清王鸣盛行书七言对联,清,清,书法、绘画,三级,纸,纵129.3横28.2,2,征集购买
22156,清黄均设色山水页,清,清,书法、绘画,三级,纸,纵21.4横28.3,9,征集购买
22412,清赵次闲刻“莱仲父字粟庵”石印,清,清,玺印符牌,二级,石,高5.55 宽2.45 厚2.45,1,征集购买
22668,清镶嵌人物故事图案花梨木立柜,清,清,家具,二级,木,高250  厚73 宽123,1,征集购买
23948,清符六桥卖地契,清,清,档案文书,三级,纸,长42.7 宽49.5,1,拨交
24204,清护法神骑狮像,清,清,雕塑、造像,二级,铜,通高33.8,1,拣选
24460,清鎏金铜文殊菩萨像,清,清,雕塑、造像,三级,"铜,金",通高11.1 座高2.1,1,拣选
25996,明铜菩萨像,清,清,雕塑、造像,三级,铜,通高：14    座高：3.5,1,拣选
1421,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽1.5 长1.7 高4.7,1,旧藏
3213,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.38，好径0.5,1,旧藏
4493,清铁保草书四段卷,清,清,书法、绘画,二级,纸,nan,4,旧藏
5517,清瓜瓤红寿山石印,清,清,玺印符牌,二级,宝玉石,长2.63 宽2.57 通钮高4.5,1,拨交
6029,清浮雕四燕白玉环,清,清,玉石器、宝石,二级,宝玉石,肉径5.45 宽1.75 厚0.7,1,拨交
6285,清青玉豕,清,清,玉石器、宝石,二级,宝玉石,"高3.1,长9.8，宽4.3",1,拨交
6797,清浮雕花卉象牙盒,清,清,牙骨角器,二级,骨角牙,"高6.6,口径10.5,底径11.1",1,拨交
8333,清光绪民窑斗彩描金缠枝花纹瓷碗,清,清,瓷器,三级,瓷,高6.6 口径16.2 底径7.3,2,旧藏
11917,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.4    好径0.7    厚0.2,1,旧藏
14477,清吴徵梅花图轴,清,清,书法、绘画,三级,纸,纵101.4 横28,1,征集购买
15245,清王铎行书与大觉禅师等信札卷,清,清,书法、绘画,三级,丝,纵26  横247,1,征集购买
18061,清光绪二年勅建崇、都、文公祠札文册,清,清,档案文书,三级,纸,高20.3 宽9.1,1,征集购买
20877,清王维珍行书联,清,清,书法、绘画,三级,纸,纵162.5横35.5,2,征集购买
21133,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高7.8 长径5.8  短径3.4,1,征集购买
21389,清孙原湘行书七言诗轴,清,清,书法、绘画,三级,纸,纵134.7横31,1,征集购买
21645,清刘墉行书七言对联,清,清,书法、绘画,三级,纸,纵131.5横32,2,征集购买
22157,清越隽欲湍凤篁图页,清,清,书法、绘画,三级,纸,纵27.5横27.5,10,征集购买
22413,清赵次闲刻“高叔荃审定金石文字”石印,清,清,玺印符牌,二级,石,高6.3 宽2.25,1,征集购买
24205,清菩萨立像,清,清,雕塑、造像,三级,铜,通高39.3  座高7.3,1,拣选
24461,清鎏金铜释迦牟尼像,清,清,雕塑、造像,三级,"铜,金",通高16.8  座3.5,1,拣选
24717,清道光通宝钱纹铜镜,清,清,铜器,三级,铜,直径：8.5    厚：0.1,1,拣选
25997,清鎏金铜释迦牟尼像,清,清,雕塑、造像,三级,"铜,金",通高：17    座高：4,1,拣选
1422,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽1.4 高4.7,1,旧藏
1678,清掐丝珐琅海马钵,清,清,珐琅器,三级,铜,"口径23.5,高18",1,旧藏
3214,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.78，好径0.59,1,旧藏
4494,清仿钱沣行书轴,清,清,书法、绘画,三级,纸,纵140.5 横50.6,1,旧藏
5518,清虎钮寿山石印,清,清,玺印符牌,二级,宝玉石,长1.7 宽1.72 通钮高4.63,1,拨交
5774,清双狮钮石印,清,清,玺印符牌,二级,宝玉石,长2.4 宽1.85 通钮高5.2,1,拨交
6030,清白玉环,清,清,玉石器、宝石,二级,宝玉石,肉径5.6 好径3 厚0.35,1,拨交
6286,清石雕子母羊,清,清,石器、石刻、砖瓦,二级,石,"高4.55,长8.75，宽2.85",1,拨交
6798,清透雕芦雁象牙小屏,清,清,牙骨角器,二级,骨角牙,"长10.6,高7.05,厚0.7",1,拨交
8334,清道光款斗彩缠枝花纹瓷碗,清,清,瓷器,三级,瓷,高6.9 口径14.2 底径5.3,1,旧藏
9358,清末如意透雕铜香炉,清,清,铜器,三级,铜,长24.1、宽6、高4.4,1,旧藏
11918,清咸丰重宝铜钱,清,清,钱币,三级,铜,肉径2.79   好径0.78    厚0.27,1,旧藏
15246,清彭绍升隶书临郙阁颂卷,清,清,书法、绘画,三级,纸,纵32.7  横359.5,1,征集购买
15502,现代刺绣茶花立幅,清,清,织绣,三级,丝,"纵85,横37",1,征集购买
18318,清宣统粉彩九狮瓷瓶,清,清,瓷器,三级,瓷,高45.8 腹径27 口径22.5  底径16,1,征集购买
20878,清俞樾隶书屏,清,清,书法、绘画,二级,纸,纵140.5横37.4,4,征集购买
21134,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高8.15 长径5.9  短径3.7,1,征集购买
21646,清何焯行书五言联,清,清,书法、绘画,三级,纸,纵89.2横26.2,2,征集购买
22158,清谢兰生水墨山水页,清,清,书法、绘画,三级,纸,画心纵31.1横28；书心纵31横27.5,8,征集购买
22414,清赵次闲刻“叔荃”“高治印”两面石印,清,清,玺印符牌,二级,石,高5.2 宽1.96 厚1.96,1,征集购买
24206,清鎏金铜碧霞元君像,清,清,雕塑、造像,三级,"铜,金",残高16.6,1,拣选
24462,清释迦牟尼佛像,清,清,雕塑、造像,三级,铜,通高16.7  座3.7,1,拣选
25998,清鎏金铜无量寿佛像,清,清,雕塑、造像,三级,"铜,金",通高：17    座高：3.3,1,拣选
655,清灰色长方城砖,清,清,石器、石刻、砖瓦,三级,砖瓦,长40，宽20，厚11。,1,征集购买
1423,清平雕蟠螭寿山石印,清,清,玺印符牌,二级,宝玉石,宽0.7 长1.3 高4.7,1,旧藏
1679,清掐丝珐琅番莲纹盖罐,清,清,珐琅器,二级,铜,"口径8.5,高24.2",1,旧藏
3215,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.72，好径0.61,1,旧藏
3983,清道光款绿龙杯,清,清,瓷器,三级,瓷,高6.6  口径8.25  底径4,1,拨交
4239,清珠红地描金彩漆木菊盘,清,清,漆器,一级,"木,其他有机质",1:高5.5，口径34，底径26.2；2：高5.3，口径34，底径26.4,2,旧藏
4495,清恽寿平晴川揽胜图轴,清,清,书法、绘画,二级,丝,纵112.1 横39.1,1,旧藏
5519,清黄寿山小印,清,清,玺印符牌,二级,宝玉石,长0.98 宽0.93 通钮高3.22,1,拨交
5775,清双龙钮寿山石印,清,清,玺印符牌,二级,宝玉石,长2.1 宽2.1 通钮高7.35,2,拨交
6031,清白玉环,清,清,玉石器、宝石,二级,宝玉石,肉径5.4 好径2 厚0.55,1,拨交
6799,清木雕老翁奕棋,清,清,竹木雕,三级,木,"高4.5,宽2.5,厚3",1,拨交
9359,清透雕盖三足铜炉,清,清,铜器,三级,铜,全高13.4、高8.2、口径10.1、腹径10.1、足高2.9,1,旧藏
11919,清咸丰通宝铜钱,清,清,钱币,三级,铜,肉径2.7   好径0.9    厚0.13,1,旧藏
15247,清永瑆临阁帖卷,清,清,书法、绘画,三级,纸,纵29.8  横467,1,征集购买
18319,清广彩瓷箭筒,清,清,瓷器,三级,瓷,高60.2  口径26.5  底径23.5,1,征集购买
19087,清冬青釉雕花大瓷盘,清,清,瓷器,二级,瓷,高8.6 口径47.5 底径38.1,1,征集购买
20879,清任伯年等人画山水屏,清,清,书法、绘画,三级,纸,nan,4,征集购买
21135,清玛瑙鼻烟壶,清,清,玉石器、宝石,二级,宝玉石,高7.9 长径5.6  短径3.5,1,征集购买
21391,清人仿倪元璐行书七言诗轴,清,清,书法、绘画,三级,纸,纵121.9横28,1,征集购买
21647,清陈元龙行书七言对联,清,清,书法、绘画,三级,丝,纵128.8横24.1,2,征集购买
22159,清沈宗骞水墨山水页,清,清,书法、绘画,三级,纸,纵23.2横19.8,12,征集购买
22415,清赵次闲刻“学治印信”石印,清,清,玺印符牌,二级,石,高4.20 宽2.35 厚2.35,1,征集购买
24207,清释迦牟尼佛像,清,清,雕塑、造像,三级,铜,高15.1  座高3.3,1,拣选
24463,清鎏金铜绿度母像,清,清,雕塑、造像,三级,"铜,金",通高17.4 座3.2,1,拣选
25999,清释迦牟尼铜像,清,清,雕塑、造像,三级,铜,通高：16    座高：3.2,1,拣选
656,清灰色长方城砖,清,清,石器、石刻、砖瓦,三级,砖瓦,长48，宽23，厚12。,1,征集购买
1680,清宝相花兽耳衔环透雕盖三足炉,清,清,珐琅器,二级,铜,通盖高33.7 口径12.5,1,旧藏
3216,清康熙通宝铜钱,清,清,钱币,三级,铜,肉径2.79，好径0.59,1,旧藏
3984,清乾隆款瓜皮绿大盘,清,清,瓷器,三级,瓷,高4.6 口径20.4 底径12.9,1,拨交
4240,清剔红人物纹漆八方盘,清,清,漆器,二级,"木,其他有机质","口径19.2,高2.9",1,旧藏
