collectID,名称,年代,年代备注,类型,图片,详情,博物馆
25159,清乾隆广彩描金“帕里斯的审判”图瓷盘,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700100274795.jpg,https://www.gdmuseum.com/cn/col49/148821,广东博物馆
25160,清乾隆广彩开光人物纹大碗,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700100238243.jpg,https://www.gdmuseum.com/cn/col49/148820,广东博物馆
25161,清乾隆广彩徽章纹花口盘,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700100206742.jpg,https://www.gdmuseum.com/cn/col49/148819,广东博物馆
25162,清乾隆广彩徽章纹八角形盘,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700103885044.jpg,https://www.gdmuseum.com/cn/col49/148818,广东博物馆
25163,清乾隆广彩人物故事图六棱烛台,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700103915484.jpg,https://www.gdmuseum.com/cn/col49/148817,广东博物馆
25164,清乾隆广彩人物故事图带盖奖杯,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700103947972.jpg,https://www.gdmuseum.com/cn/col49/148816,广东博物馆
25165,清豆绿色福寿绵长罗,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700103994614.jpg,https://www.gdmuseum.com/cn/col49/148815,广东博物馆
25166,清广绣八仙祝寿十一条屏风,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104030278.jpg,https://www.gdmuseum.com/cn/col49/148814,广东博物馆
25167,清美国驻香港领事詹姆森·富勒广绣挂屏,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104065942.jpg,https://www.gdmuseum.com/cn/col49/148813,广东博物馆
25168,清广绣黑地花鸟四屏,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104112288.jpg,https://www.gdmuseum.com/cn/col49/148812,广东博物馆
25169,清丝绣“金山古寺、白云晚望”山水画轴,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104140770.jpg,https://www.gdmuseum.com/cn/col49/148811,广东博物馆
25170,香港先施公司保险单、息折,民国,1948年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104180425.jpg,https://www.gdmuseum.com/cn/col49/148810,广东博物馆
25171,1843英国报刊有关广州的描述等,清,清·晚期,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700104862591.jpg,https://www.gdmuseum.com/cn/col49/148808,广东博物馆
25172,银锭（壳银）,明,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105039128.jpg,https://www.gdmuseum.com/cn/col49/148806,广东博物馆
25173,小银锭（壳银）,明,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105071770.jpg,https://www.gdmuseum.com/cn/col49/148805,广东博物馆
25174,民国广绣红绸花鸟纹屏风,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105194419.jpg,https://www.gdmuseum.com/cn/col49/148803,广东博物馆
25175,清米白底广绣花鸟纹床眉,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105229160.jpg,https://www.gdmuseum.com/cn/col49/148802,广东博物馆
25176,十九世纪刺绣纹章摆件,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105261319.jpg,https://www.gdmuseum.com/cn/col49/148801,广东博物馆
25177,二十世纪初黑绸地双面广绣庭人物披肩,清,19世纪末20世纪初,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105294328.jpg,https://www.gdmuseum.com/cn/col49/148800,广东博物馆
25178,二十世纪初黑绸地广绣亭台人物纹长上衣,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105378300.jpg,https://www.gdmuseum.com/cn/col49/148799,广东博物馆
25179,二十世纪初黑绸地广绣花鸟纹短上衣,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105429707.jpg,https://www.gdmuseum.com/cn/col49/148798,广东博物馆
25180,十九世纪米色地“宝生昌”款广绣花鸟纹窗帘,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105458830.jpg,https://www.gdmuseum.com/cn/col49/148797,广东博物馆
25181,米色绸地广绣荷塘鸳鸯纹台布,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700105573493.jpg,https://www.gdmuseum.com/cn/col49/148796,广东博物馆
25182,十九世纪米色绸地广绣雉鸡花卉图床罩,20世纪初,20世纪初,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116185779.jpg,https://www.gdmuseum.com/cn/col49/148795,广东博物馆
25183,二十世纪褐色绸地彩线广绣百花图方披肩,清,19世纪末20世纪初,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116230691.jpg,https://www.gdmuseum.com/cn/col49/148794,广东博物馆
25184,二十世纪黑色绸地广绣丁洋花卉纹方披肩,清,19世纪末20世纪初,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116275877.jpg,https://www.gdmuseum.com/cn/col49/148793,广东博物馆
25185,清米色绸地广绣排金花卉百鸟图床罩,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116313791.jpg,https://www.gdmuseum.com/cn/col49/148792,广东博物馆
25186,十九世纪杏黄色绸地广绣缠枝花卉纹床罩,清,18世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116348689.jpg,https://www.gdmuseum.com/cn/col49/148791,广东博物馆
25187,清月白色绸地广绣花蝶雉鸡图窗帘,清,20世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116379858.jpg,https://www.gdmuseum.com/cn/col49/148790,广东博物馆
25188,清杏色绸地广绣花鸟、蝶、昆虫纹床罩,清,18世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116410796.jpg,https://www.gdmuseum.com/cn/col49/148789,广东博物馆
25189,民国黑绸地广绣鸟、蝶菊花纹披肩,清,19世纪末20世纪初,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116443587.jpg,https://www.gdmuseum.com/cn/col49/148788,广东博物馆
25190,民国粉红绸地双面广绣菊花纹披肩,清,19世纪五六十年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116476265.jpg,https://www.gdmuseum.com/cn/col49/148787,广东博物馆
25191,清白绸地纯色线广绣花卉纹披肩,清,19世纪三四十年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700116509695.jpg,https://www.gdmuseum.com/cn/col49/148786,广东博物馆
25192,清米白色绸地广绣抽纱花卉纹披肩,清,19世纪五六十年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117564075.jpg,https://www.gdmuseum.com/cn/col49/148785,广东博物馆
25193,清米白色绸地双面广绣蓝线牡丹纹披肩,清,19世纪五六十年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117604807.jpg,https://www.gdmuseum.com/cn/col49/148784,广东博物馆
25194,清蓝绸地广绣花鸟纹披肩,清,19世纪五六十年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117638661.jpg,https://www.gdmuseum.com/cn/col49/148783,广东博物馆
25195,十九世纪中期石青缎地“宝生昌”号广绣花鸟纹大挂帐,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117671390.jpg,https://www.gdmuseum.com/cn/col49/148782,广东博物馆
25196,清广绣孔雀纹圆形座屏,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117714759.jpg,https://www.gdmuseum.com/cn/col49/148781,广东博物馆
25197,清真丝绣花基督教牧师帽,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118004276.jpg,https://www.gdmuseum.com/cn/col49/148780,广东博物馆
25198,清绿色绣花蝶纹满族女服,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700117777287.jpg,https://www.gdmuseum.com/cn/col49/148779,广东博物馆
25199,清红色缎绣花蝶、蓝雀纹命妇服,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118050118.jpg,https://www.gdmuseum.com/cn/col49/148778,广东博物馆
25200,清蓝地绣花蝶纹满族女服,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118090093.jpg,https://www.gdmuseum.com/cn/col49/148777,广东博物馆
25201,1880年绒面绒线广绣寿星挂件,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118128925.jpg,https://www.gdmuseum.com/cn/col49/148776,广东博物馆
25202,清丝绸手绘花鸟壁纸,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118207589.jpg,https://www.gdmuseum.com/cn/col49/148775,广东博物馆
25203,法国画家手绘广州城地图,清,清·咸丰（公元1851-1861年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118248449.jpg,https://www.gdmuseum.com/cn/col49/148774,广东博物馆
25204,十九世纪新呱绘十三行,清,约1840年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118308863.jpg,https://www.gdmuseum.com/cn/col49/148773,广东博物馆
25205,中国画家作广州城北门风光,清,约1860年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118348507.jpg,https://www.gdmuseum.com/cn/col49/148772,广东博物馆
25206,广州河南货舱,清,约1850年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118387111.jpg,https://www.gdmuseum.com/cn/col49/148771,广东博物馆
25207,正在刺绣的妇女,清,约1860年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118427018.jpg,https://www.gdmuseum.com/cn/col49/148770,广东博物馆
25208,重呱画英国船,清,约1855年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118463134.jpg,https://www.gdmuseum.com/cn/col49/148769,广东博物馆
25209,十三行风光,清,约1770年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118499445.jpg,https://www.gdmuseum.com/cn/col49/148768,广东博物馆
25210,通草画纺织图,清,19世纪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118531449.jpg,https://www.gdmuseum.com/cn/col49/148767,广东博物馆
25211,清光绪石湾窑“佐朝作”款蓝釉老人读书像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118775881.jpg,https://www.gdmuseum.com/cn/col49/148766,广东博物馆
25212,民国石湾窑伏狮罗汉,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118820249.jpg,https://www.gdmuseum.com/cn/col49/148765,广东博物馆
25213,民国石湾窑贵妃醉酒像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118869572.jpg,https://www.gdmuseum.com/cn/col49/148764,广东博物馆
25214,现代石湾窑变釉念珠罗汉,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118906636.jpg,https://www.gdmuseum.com/cn/col49/148763,广东博物馆
25215,现代石湾开片釉读书人像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118938753.jpg,https://www.gdmuseum.com/cn/col49/148762,广东博物馆
25216,现代石湾开片釉刘龄醉酒像,现代,20世纪40年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700118984162.jpg,https://www.gdmuseum.com/cn/col49/148761,广东博物馆
25217,近代石湾窑素胎罗汉立像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119037558.jpg,https://www.gdmuseum.com/cn/col49/148760,广东博物馆
25218,清石湾窑古珍彩绘百福迎祥挂壁,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119070744.jpg,https://www.gdmuseum.com/cn/col49/148759,广东博物馆
25219,现代石湾木鱼罗汉像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119129261.jpg,https://www.gdmuseum.com/cn/col49/148758,广东博物馆
25220,清石湾窑石榴红釉钟馗像,中华人民共和国,1977年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119165045.jpg,https://www.gdmuseum.com/cn/col49/148757,广东博物馆
25221,清石湾窑钧红釉达摩像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119411377.jpg,https://www.gdmuseum.com/cn/col49/148756,广东博物馆
25222,明石湾翠毛釉贯耳壶,明,明末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119457471.jpg,https://www.gdmuseum.com/cn/col49/148755,广东博物馆
25223,清石湾窑金丝猫,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119495959.jpg,https://www.gdmuseum.com/cn/col49/148754,广东博物馆
25224,清石湾白釉挂瓶,清,,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119533059.jpg,https://www.gdmuseum.com/cn/col49/148753,广东博物馆
25225,清道光石湾窑划梅观音瓶,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119567211.jpg,https://www.gdmuseum.com/cn/col49/148752,广东博物馆
25226,清石湾窑醉酒依缸像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119602097.jpg,https://www.gdmuseum.com/cn/col49/148751,广东博物馆
25227,清石湾窑炉旁读书坐像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119640093.jpg,https://www.gdmuseum.com/cn/col49/148750,广东博物馆
25228,清石湾雄猴子,清,清末民初（20世纪初）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700119677235.jpg,https://www.gdmuseum.com/cn/col49/148749,广东博物馆
25229,清石湾太白醉酒倚缸像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700121302286.jpg,https://www.gdmuseum.com/cn/col49/148748,广东博物馆
25230,清石湾黄釉霍津罗汉,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700121359063.jpg,https://www.gdmuseum.com/cn/col49/148747,广东博物馆
25231,清石湾魁星像,清,清末民初（20世纪初）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700121433601.jpg,https://www.gdmuseum.com/cn/col49/148746,广东博物馆
25232,清石湾达摩像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122368849.jpg,https://www.gdmuseum.com/cn/col49/148745,广东博物馆
25233,清石湾黄古珍竹节缸,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122399912.jpg,https://www.gdmuseum.com/cn/col49/148744,广东博物馆
25234,清石湾瘦骨仙,清,20世纪40年代,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122439065.jpg,https://www.gdmuseum.com/cn/col49/148743,广东博物馆
25235,清末石湾窑仿哥釉米芾拜石像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122473139.jpg,https://www.gdmuseum.com/cn/col49/148742,广东博物馆
25236,清石湾梅花鹿,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122542036.jpg,https://www.gdmuseum.com/cn/col49/148741,广东博物馆
25237,清石湾老人像,民国,1935年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122597313.jpg,https://www.gdmuseum.com/cn/col49/148740,广东博物馆
25238,民国石湾刘传塑罗汉像,民国,1935年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122655182.jpg,https://www.gdmuseum.com/cn/col49/148739,广东博物馆
25239,清石湾窑月白釉“粤彩正记”款挂壁,明,明末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122714918.jpg,https://www.gdmuseum.com/cn/col49/148738,广东博物馆
25240,民国石湾刘传红釉关羽像,民国,1930年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122757502.jpg,https://www.gdmuseum.com/cn/col49/148737,广东博物馆
25241,清石湾石榴红佛像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700122815139.jpg,https://www.gdmuseum.com/cn/col49/148736,广东博物馆
25242,民国石湾窑潘玉书塑老人像,清,清末,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123018370.jpg,https://www.gdmuseum.com/cn/col49/148735,广东博物馆
25243,清石湾达摩像,民国,1935年,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123072042.jpg,https://www.gdmuseum.com/cn/col49/148734,广东博物馆
25244,清石湾寿星像,民国,民国(1912—1949 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123131127.jpg,https://www.gdmuseum.com/cn/col49/148733,广东博物馆
25245,清同治广彩开窗人物纹盖盅,清,清·同治 (公元1862—1874 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123179151.jpg,https://www.gdmuseum.com/cn/col49/148732,广东博物馆
25246,清乾隆广彩人物纹双兽耳长方形盖盆,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123219234.jpg,https://www.gdmuseum.com/cn/col49/148731,广东博物馆
25247,19世纪广彩贝型花卉纹碟,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123255556.jpg,https://www.gdmuseum.com/cn/col49/148730,广东博物馆
25248,清广彩珍珠地徽章纹马克杯,清,清·乾隆（公元1736-1795年）,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123410814.jpg,https://www.gdmuseum.com/cn/col49/148729,广东博物馆
25249,清光绪广彩人物折腰盘,清,清·光绪,,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123455791.jpg,https://www.gdmuseum.com/cn/col49/148728,广东博物馆
25250,清同治广彩锦地开光人物纹瓣口瓶,清,清·同治 (公元1862—1874 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123497460.jpg,https://www.gdmuseum.com/cn/col49/148727,广东博物馆
25251,清同治广彩瓣口开窗人物大瓶,清,清·同治 (公元1862—1874 年 ),,https://www.gdmuseum.com/upload/cn/image/2023-11/1700123545251.jpg,https://www.gdmuseum.com/cn/col49/148726,广东博物馆
